day,site,waterLevel
2018-06-03,ND Wetland Well Shallow,0.9436926786875
2018-06-03,P-26 Deep Well,-0.4049670233019166
2018-06-03,QB Upland Well 1,0.7444287358544557
2018-06-03,QB Wetland Well Shallow,0.6254535879791668
2018-06-03,TB Upland Well 1,0.6426310608606908
2018-06-03,TB Upland Well 2,0.7721290964158848
2018-06-03,TB Upland Well 3,0.8562017667527171
2018-06-03,TB Wetland Well Shallow,0.746369077300705
2018-06-04,BB Upland Well 1,0.661858735487434
2018-06-04,BB Wetland Well Shallow,0.417470046826389
2018-06-04,DB Upland Well 1,0.9596818636587984
2018-06-04,DB Wetland Well Shallow,0.9612259487708336
2018-06-04,DF Wetland Well Shallow,0.6825440420865273
2018-06-04,DK Upland Well 1,0.8507604459926437
2018-06-04,DK Wetland Well Shallow,0.6430430378125002
2018-06-04,GN Upland Well 1,0.9626984264853925
2018-06-04,GN Wetland Well Shallow,0.5917475284583333
2018-06-04,GR Wetland Well Shallow,0.36716784629166666
2018-06-04,ND Upland Well 1,0.9751137440969491
2018-06-04,ND Wetland Well Shallow,0.9452516464513887
2018-06-04,P-26 Deep Well,-0.3675447155796943
2018-06-04,QB Upland Well 1,0.7511942947989003
2018-06-04,QB Wetland Well Shallow,0.6302519370902779
2018-06-04,TB Upland Well 1,0.6510798659440242
2018-06-04,TB Upland Well 2,0.7889463328186627
2018-06-04,TB Upland Well 3,0.863754068002717
2018-06-04,TB Wetland Well Shallow,0.7508307063701495
2018-06-05,BB Upland Well 1,0.5990144777003971
2018-06-05,BB Wetland Well Shallow,0.41274345578935195
2018-06-05,DB Upland Well 1,0.9222477536217615
2018-06-05,DB Wetland Well Shallow,0.9498931300393519
2018-06-05,DF Wetland Well Shallow,0.6755499903272681
2018-06-05,DK Upland Well 1,0.7934665808167178
2018-06-05,DK Wetland Well Shallow,0.6375155416921299
2018-06-05,GN Upland Well 1,0.9219326409992816
2018-06-05,GN Wetland Well Shallow,0.587765525875
2018-06-05,GR Wetland Well Shallow,0.3610075819583333
2018-06-05,ND Upland Well 1,0.9530660758376899
2018-06-05,ND Wetland Well Shallow,0.938762851789352
2018-06-05,P-26 Deep Well,-0.43693571739450887
2018-06-05,QB Upland Well 1,0.7377788395951969
2018-06-05,QB Wetland Well Shallow,0.6232047749143521
2018-06-05,TB Upland Well 1,0.6247869050458761
2018-06-05,TB Upland Well 2,0.749059583739959
2018-06-05,TB Upland Well 3,0.8326705475212357
2018-06-05,TB Wetland Well Shallow,0.7436040309858903
2018-06-06,BB Upland Well 1,0.5560163433786379
2018-06-06,BB Wetland Well Shallow,0.4010227539814818
2018-06-06,DB Upland Well 1,0.8852804841472245
2018-06-06,DB Wetland Well Shallow,0.9365536227314816
2018-06-06,DF Wetland Well Shallow,0.6683801430888421
2018-06-06,DK Upland Well 1,0.7325373076199586
2018-06-06,DK Wetland Well Shallow,0.6291082217453706
2018-06-06,GN Upland Well 1,0.8798208605201149
2018-06-06,GN Wetland Well Shallow,0.5833385270833333
2018-06-06,GR Wetland Well Shallow,0.3528075460833333
2018-06-06,ND Upland Well 1,0.9267049565714862
2018-06-06,ND Wetland Well Shallow,0.9282385506342594
2018-06-06,P-26 Deep Well,-0.48789899793849045
2018-06-06,QB Upland Well 1,0.7256506038567708
2018-06-06,QB Wetland Well Shallow,0.6150693803009263
2018-06-06,TB Upland Well 1,0.6055570984602281
2018-06-06,TB Upland Well 2,0.7213951348487554
2018-06-06,TB Upland Well 3,0.8165388485744765
2018-06-06,TB Wetland Well Shallow,0.734521146539131
2018-06-07,BB Upland Well 1,0.5297556027999342
2018-06-07,BB Wetland Well Shallow,0.38784664972222255
2018-06-07,DB Upland Well 1,0.852026163901854
2018-06-07,DB Wetland Well Shallow,0.9211245745972225
2018-06-07,DF Wetland Well Shallow,0.6599846844684719
2018-06-07,DK Upland Well 1,0.6859257175829218
2018-06-07,DK Wetland Well Shallow,0.6190050861944448
2018-06-07,GN Upland Well 1,0.8533235425409484
2018-06-07,GN Wetland Well Shallow,0.5780742308333333
2018-06-07,GR Wetland Well Shallow,0.344708536375
2018-06-07,ND Upland Well 1,0.9042387782288938
2018-06-07,ND Wetland Well Shallow,0.9165626386111116
2018-06-07,P-26 Deep Well,-0.5275878221977495
2018-06-07,QB Upland Well 1,0.7136687758336226
2018-06-07,QB Wetland Well Shallow,0.6070988050138892
2018-06-07,TB Upland Well 1,0.5782543315065245
2018-06-07,TB Upland Well 2,0.6968505688672739
2018-06-07,TB Upland Well 3,0.8007284676485507
2018-06-07,TB Wetland Well Shallow,0.723635517515983
2018-06-08,BB Upland Well 1,0.5077007941402119
2018-06-08,BB Wetland Well Shallow,0.3728969526041669
2018-06-08,DB Upland Well 1,0.823867552089354
2018-06-08,DB Wetland Well Shallow,0.9048658827430558
2018-06-08,DF Wetland Well Shallow,0.6524219381698607
2018-06-08,DK Upland Well 1,0.6471878648398661
2018-06-08,DK Wetland Well Shallow,0.6077235485208337
2018-06-08,GN Upland Well 1,0.8301348264853927
2018-06-08,GN Wetland Well Shallow,0.5724415062083333
2018-06-08,GR Wetland Well Shallow,0.33679450270833333
2018-06-08,ND Upland Well 1,0.884599077249727
2018-06-08,ND Wetland Well Shallow,0.9027509206875001
2018-06-08,P-26 Deep Well,-0.564975254079694
2018-06-08,QB Upland Well 1,0.7020098001322335
2018-06-08,QB Wetland Well Shallow,0.5985386450902781
2018-06-08,TB Upland Well 1,0.5552916887912465
2018-06-08,TB Upland Well 2,0.6743705228047739
2018-06-08,TB Upland Well 3,0.7871915076138283
2018-06-08,TB Wetland Well Shallow,0.7120540830229274
2018-06-09,BB Upland Well 1,0.552467387313823
2018-06-09,BB Wetland Well Shallow,0.36729150219444473
2018-06-09,DB Upland Well 1,0.818235192401854
2018-06-09,DB Wetland Well Shallow,0.8944461500972223
2018-06-09,DF Wetland Well Shallow,0.649130331579583
2018-06-09,DK Upland Well 1,0.6509022303468105
2018-06-09,DK Wetland Well Shallow,0.6051464540694448
2018-06-09,GN Upland Well 1,0.8339026564784483
2018-06-09,GN Wetland Well Shallow,0.5780567145833333
2018-06-09,GR Wetland Well Shallow,0.3413254571666667
2018-06-09,ND Upland Well 1,0.8861306046316715
2018-06-09,ND Wetland Well Shallow,0.8963714744722224
2018-06-09,P-26 Deep Well,-0.5654194341977495
2018-06-09,QB Upland Well 1,0.7068915325975114
2018-06-09,QB Wetland Well Shallow,0.5954010587083337
2018-06-09,TB Upland Well 1,0.5546552489648577
2018-06-09,TB Upland Well 2,0.6810587175756073
2018-06-09,TB Upland Well 3,0.8132444684402172
2018-06-09,TB Wetland Well Shallow,0.7082947506965385
2018-06-10,BB Upland Well 1,0.679268684140212
2018-06-10,BB Wetland Well Shallow,0.40732418689583366
2018-06-10,DB Upland Well 1,0.9270823358393541
2018-06-10,DB Wetland Well Shallow,0.9145730506319446
2018-06-10,DF Wetland Well Shallow,0.670714227878194
2018-06-10,DK Upland Well 1,0.8287876044093104
2018-06-10,DK Wetland Well Shallow,0.6390066461458338
2018-06-10,GN Upland Well 1,0.977298125957615
2018-06-10,GN Wetland Well Shallow,0.589737517125
2018-06-10,GR Wetland Well Shallow,0.3632906195
2018-06-10,ND Upland Well 1,0.9493806850136158
2018-06-10,ND Wetland Well Shallow,0.9190568808125003
2018-06-10,P-26 Deep Well,-0.4165758981769162
2018-06-10,QB Upland Well 1,0.7476808637016781
2018-06-10,QB Wetland Well Shallow,0.6166131820902779
2018-06-10,TB Upland Well 1,0.6246312325134687
2018-06-10,TB Upland Well 2,0.7955734506103295
2018-06-10,TB Upland Well 3,0.8728232027527172
2018-06-10,TB Wetland Well Shallow,0.7387626034257052
2018-06-11,BB Upland Well 1,0.7341216535777115
2018-06-11,BB Wetland Well Shallow,0.447219492652778
2018-06-11,DB Upland Well 1,1.0300699840407428
2018-06-11,DB Wetland Well Shallow,0.9487915609861113
2018-06-11,DF Wetland Well Shallow,0.6934261894268051
2018-06-11,DK Upland Well 1,0.9272456422079215
2018-06-11,DK Wetland Well Shallow,0.6631440912777781
2018-06-11,GN Upland Well 1,1.0808875151798372
2018-06-11,GN Wetland Well Shallow,0.6002033963333333
2018-06-11,GR Wetland Well Shallow,0.39058662820833334
2018-06-11,ND Upland Well 1,1.0250642680066713
2018-06-11,ND Wetland Well Shallow,0.9472243443611111
2018-06-11,P-26 Deep Well,-0.2684217353644163
2018-06-11,QB Upland Well 1,0.8015934246947336
2018-06-11,QB Wetland Well Shallow,0.638863083013889
2018-06-11,TB Upland Well 1,0.7313408587148574
2018-06-11,TB Upland Well 2,0.894712363950607
2018-06-11,TB Upland Well 3,0.9478560061068838
2018-06-11,TB Wetland Well Shallow,0.769597980238205
2018-06-12,BB Upland Well 1,0.6895977750082672
2018-06-12,BB Wetland Well Shallow,0.4418294935000003
2018-06-12,DB Upland Well 1,1.0105349105824097
2018-06-12,DB Wetland Well Shallow,0.9687380631388891
2018-06-12,DF Wetland Well Shallow,0.6996121366906941
2018-06-12,DK Upland Well 1,0.9032662890829216
2018-06-12,DK Wetland Well Shallow,0.6548457657083336
2018-06-12,GN Upland Well 1,1.0344135991451149
2018-06-12,GN Wetland Well Shallow,0.5947874874166666
2018-06-12,GR Wetland Well Shallow,0.3897431210833333
2018-06-12,ND Upland Well 1,1.035094701298338
2018-06-12,ND Wetland Well Shallow,0.9627793231944447
2018-06-12,P-26 Deep Well,-0.269252382281083
2018-06-12,QB Upland Well 1,0.7941540715975116
2018-06-12,QB Wetland Well Shallow,0.6451272796250002
2018-06-12,TB Upland Well 1,0.7622125276454134
2018-06-12,TB Upland Well 2,0.8550080786589405
2018-06-12,TB Upland Well 3,0.895737337954106
2018-06-12,TB Wetland Well Shallow,0.7749030027243162
2018-06-13,BB Upland Well 1,0.654824083765212
2018-06-13,BB Wetland Well Shallow,0.4288236376319448
2018-06-13,DB Upland Well 1,0.9799757079365764
2018-06-13,DB Wetland Well Shallow,0.9616830524236114
2018-06-13,DF Wetland Well Shallow,0.6931774556420831
2018-06-13,DK Upland Well 1,0.861426079867644
2018-06-13,DK Wetland Well Shallow,0.644906859368056
2018-06-13,GN Upland Well 1,0.9957729384645596
2018-06-13,GN Wetland Well Shallow,0.5921700875416667
2018-06-13,GR Wetland Well Shallow,0.38318774375
2018-06-13,ND Upland Well 1,1.013290927874727
2018-06-13,ND Wetland Well Shallow,0.9584400251180559
2018-06-13,P-26 Deep Well,-0.3264726600241384
2018-06-13,QB Upland Well 1,0.776310918979456
2018-06-13,QB Wetland Well Shallow,0.6386270957291672
2018-06-13,TB Upland Well 1,0.7307338066523579
2018-06-13,TB Upland Well 2,0.8135467237492185
2018-06-13,TB Upland Well 3,0.8705610530721618
2018-06-13,TB Wetland Well Shallow,0.7668877556757052
2018-06-14,BB Upland Well 1,0.6129274004735451
2018-06-14,BB Wetland Well Shallow,0.41775932156250023
2018-06-14,DB Upland Well 1,0.9419493577421318
2018-06-14,DB Wetland Well Shallow,0.9499945119236113
2018-06-14,DF Wetland Well Shallow,0.685955855253194
2018-06-14,DK Upland Well 1,0.8105594012704216
2018-06-14,DK Wetland Well Shallow,0.6357060107847224
2018-06-14,GN Upland Well 1,0.9556777605062261
2018-06-14,GN Wetland Well Shallow,0.586230681
2018-06-14,GR Wetland Well Shallow,0.3740350021666667
2018-06-14,ND Upland Well 1,0.9849352764163934
2018-06-14,ND Wetland Well Shallow,0.9513982920069444
2018-06-14,P-26 Deep Well,-0.3800238931491386
2018-06-14,QB Upland Well 1,0.755580507076678
2018-06-14,QB Wetland Well Shallow,0.6310776270347224
2018-06-14,TB Upland Well 1,0.6947564563329129
2018-06-14,TB Upland Well 2,0.7812017718603294
2018-06-14,TB Upland Well 3,0.8440840940860505
2018-06-14,TB Wetland Well Shallow,0.7563821611895939
2018-06-15,BB Upland Well 1,0.5639054236818786
2018-06-15,BB Wetland Well Shallow,0.4042395338958336
2018-06-15,DB Upland Well 1,0.893434762464354
2018-06-15,DB Wetland Well Shallow,0.9331192081319446
2018-06-15,DF Wetland Well Shallow,0.675487792128194
2018-06-15,DK Upland Well 1,0.7421584956454216
2018-06-15,DK Wetland Well Shallow,0.623883986104167
2018-06-15,GN Upland Well 1,0.9097112259853928
2018-06-15,GN Wetland Well Shallow,0.5793405899583334
2018-06-15,GR Wetland Well Shallow,0.3634428473333333
2018-06-15,ND Upland Well 1,0.9513117797636158
2018-06-15,ND Wetland Well Shallow,0.939214408354167
2018-06-15,P-26 Deep Well,-0.44422234853802745
2018-06-15,QB Upland Well 1,0.7354371423127891
2018-06-15,QB Wetland Well Shallow,0.6208032398958336
2018-06-15,TB Upland Well 1,0.649695808485691
2018-06-15,TB Upland Well 2,0.7455381270686627
2018-06-15,TB Upland Well 3,0.8197967005443838
2018-06-15,TB Wetland Well Shallow,0.7431374854812608
2018-06-16,BB Upland Well 1,0.5264901973485453
2018-06-16,BB Wetland Well Shallow,0.3886778277430558
2018-06-16,DB Upland Well 1,0.8532627514365764
2018-06-16,DB Wetland Well Shallow,0.9154221091597226
2018-06-16,DF Wetland Well Shallow,0.6647470955309719
2018-06-16,DK Upland Well 1,0.6849132560065327
2018-06-16,DK Wetland Well Shallow,0.6122584699652782
2018-06-16,GN Upland Well 1,0.8757628706173373
2018-06-16,GN Wetland Well Shallow,0.5736919307916667
2018-06-16,GR Wetland Well Shallow,0.35364794820833334
2018-06-16,ND Upland Well 1,0.9234635098191716
2018-06-16,ND Wetland Well Shallow,0.9261025086875004
2018-06-16,P-26 Deep Well,-0.49865379830191625
2018-06-16,QB Upland Well 1,0.7191881873683448
2018-06-16,QB Wetland Well Shallow,0.6105380585625003
2018-06-16,TB Upland Well 1,0.61284638512458
2018-06-16,TB Upland Well 2,0.7124283851797739
2018-06-16,TB Upland Well 3,0.8028013672110506
2018-06-16,TB Wetland Well Shallow,0.7314461124257052
2018-06-17,BB Upland Well 1,0.49446479313326747
2018-06-17,BB Wetland Well Shallow,0.3718310265416669
2018-06-17,DB Upland Well 1,0.8158261039018541
2018-06-17,DB Wetland Well Shallow,0.8961715305000004
2018-06-17,DF Wetland Well Shallow,0.6548078351212497
2018-06-17,DK Upland Well 1,0.6298782948745884
2018-06-17,DK Wetland Well Shallow,0.5993198872916671
2018-06-17,GN Upland Well 1,0.8433527699506707
2018-06-17,GN Wetland Well Shallow,0.567512158375
2018-06-17,GR Wetland Well Shallow,0.34437856791666666
2018-06-17,ND Upland Well 1,0.8965547631455603
2018-06-17,ND Wetland Well Shallow,0.9109495757083337
2018-06-17,P-26 Deep Well,-0.5492065943366383
2018-06-17,QB Upland Well 1,0.70325665568084506
2018-06-17,QB Wetland Well Shallow,0.5998750802083337
2018-06-17,TB Upland Well 1,0.581060685923191
2018-06-17,TB Upland Well 2,0.6806200255339405
2018-06-17,TB Upland Well 3,0.7840666677318839
2018-06-17,TB Wetland Well Shallow,0.7185932145576496
2018-06-18,BB Upland Well 1,0.46460239915410084
2018-06-18,BB Wetland Well Shallow,0.35478807086805586
2018-06-18,DB Upland Well 1,0.7830086463393542
2018-06-18,DB Wetland Well Shallow,0.877414878715278
2018-06-18,DF Wetland Well Shallow,0.6442585130587497
2018-06-18,DK Upland Well 1,0.583009945478755
2018-06-18,DK Wetland Well Shallow,0.5835441461597227
2018-06-18,GN Upland Well 1,0.8128781899020595
2018-06-18,GN Wetland Well Shallow,0.5602043120416667
2018-06-18,GR Wetland Well Shallow,0.3381402709583333
2018-06-18,ND Upland Well 1,0.871565780999727
2018-06-18,ND Wetland Well Shallow,0.8947974587569446
2018-06-18,P-26 Deep Well,-0.5993832593871703
2018-06-18,QB Upland Well 1,0.6877992229794557
2018-06-18,QB Wetland Well Shallow,0.5898373884930559
2018-06-18,TB Upland Well 1,0.548742820346802
2018-06-18,TB Upland Well 2,0.6515564122214406
2018-06-18,TB Upland Well 3,0.7666568961138284
2018-06-18,TB Wetland Well Shallow,0.7040138740784829
2018-06-19,BB Upland Well 1,0.44223264572354504
2018-06-19,BB Wetland Well Shallow,0.33801119838194454
2018-06-19,DB Upland Well 1,0.7528405133949096
2018-06-19,DB Wetland Well Shallow,0.8575795543680554
2018-06-19,DF Wetland Well Shallow,0.6340085567115273
2018-06-19,DK Upland Well 1,0.5409248972426437
2018-06-19,DK Wetland Well Shallow,0.5668692456736113
2018-06-19,GN Upland Well 1,0.7824115764159479
2018-06-19,GN Wetland Well Shallow,0.5520993268333333
2018-06-19,GR Wetland Well Shallow,0.330622990375
2018-06-19,ND Upland Well 1,0.8474253262775047
2018-06-19,ND Wetland Well Shallow,0.8777596370902779
2018-06-19,P-26 Deep Well,-0.6433294058574722
2018-06-19,QB Upland Well 1,0.6744851496600113
2018-06-19,QB Wetland Well Shallow,0.579803768576389
2018-06-19,TB Upland Well 1,0.5256521815273575
2018-06-19,TB Upland Well 2,0.6286629900825516
2018-06-19,TB Upland Well 3,0.7522894661971614
2018-06-19,TB Wetland Well Shallow,0.6902497784951495
2018-06-20,BB Upland Well 1,0.4255735013277119
2018-06-20,BB Wetland Well Shallow,0.32188386629166693
2018-06-20,DB Upland Well 1,0.7214272952490765
2018-06-20,DB Wetland Well Shallow,0.8378963028472225
2018-06-20,DF Wetland Well Shallow,0.6238168447879163
2018-06-20,DK Upland Well 1,0.5031830418468106
2018-06-20,DK Wetland Well Shallow,0.5512379648750004
2018-06-20,GN Upland Well 1,0.7515859365131705
2018-06-20,GN Wetland Well Shallow,0.5434950977916667
2018-06-20,GR Wetland Well Shallow,0.32375208525
2018-06-20,ND Upland Well 1,0.8237371952705603
2018-06-20,ND Wetland Well Shallow,0.8612283117638891
2018-06-20,P-26 Deep Well,-0.6811721710449719
2018-06-20,QB Upland Well 1,0.6615663948752893
2018-06-20,QB Wetland Well Shallow,0.5698850441944449
2018-06-20,TB Upland Well 1,0.49974438917319086
2018-06-20,TB Upland Well 2,0.6061578050894962
2018-06-20,TB Upland Well 3,0.7378188250374395
2018-06-20,TB Wetland Well Shallow,0.6760776178770941
2018-06-21,BB Upland Well 1,0.4319756079874342
2018-06-21,BB Wetland Well Shallow,0.3095698621180559
2018-06-21,DB Upland Well 1,0.702818644492132
2018-06-21,DB Wetland Well Shallow,0.8209369075625004
2018-06-21,DF Wetland Well Shallow,0.6158784308087498
2018-06-21,DK Upland Well 1,0.48244820407597744
2018-06-21,DK Wetland Well Shallow,0.5382972577847227
2018-06-21,GN Upland Well 1,0.7352227941728928
2018-06-21,GN Wetland Well Shallow,0.53663385875
2018-06-21,GR Wetland Well Shallow,0.32267946004166664
2018-06-21,ND Upland Well 1,0.8084118304719493
2018-06-21,ND Wetland Well Shallow,0.8462262123680558
2018-06-21,P-26 Deep Well,-0.7050766384824718
2018-06-21,QB Upland Well 1,0.6560069734933449
2018-06-21,QB Wetland Well Shallow,0.5618995389791671
2018-06-21,TB Upland Well 1,0.48454648937458
2018-06-21,TB Upland Well 2,0.593956040929774
2018-06-21,TB Upland Well 3,0.7362444552527173
2018-06-21,TB Wetland Well Shallow,0.6656964788007053
2018-06-22,BB Upland Well 1,0.4514404576726192
2018-06-22,BB Wetland Well Shallow,0.3036928994560187
2018-06-22,DB Upland Well 1,0.6870082635662059
2018-06-22,DB Wetland Well Shallow,0.8084260997893521
2018-06-22,DF Wetland Well Shallow,0.6109369196189347
2018-06-22,DK Upland Well 1,0.4679677079833846
2018-06-22,DK Wetland Well Shallow,0.5300852071365743
2018-06-22,GN Upland Well 1,0.7217518680895593
2018-06-22,GN Wetland Well Shallow,0.5332187636666667
2018-06-22,GR Wetland Well Shallow,0.31922464579166665
2018-06-22,ND Upland Well 1,0.7949595520460232
2018-06-22,ND Wetland Well Shallow,0.8349737674004633
2018-06-22,P-26 Deep Well,-0.7194654305889536
2018-06-22,QB Upland Well 1,0.6548065600535298
2018-06-22,QB Wetland Well Shallow,0.5572745658726853
2018-06-22,TB Upland Well 1,0.47428791733754283
2018-06-22,TB Upland Well 2,0.5865636610455145
2018-06-22,TB Upland Well 3,0.7383167056879023
2018-06-22,TB Wetland Well Shallow,0.6588111263608903
2018-06-23,BB Upland Well 1,0.5323997175390214
2018-06-23,BB Wetland Well Shallow,0.3170637215428961
2018-06-23,DB Upland Well 1,0.7239605446766509
2018-06-23,DB Wetland Well Shallow,0.8070308833295706
2018-06-23,DF Wetland Well Shallow,0.6187139369430089
2018-06-23,DK Upland Well 1,0.5256805553352365
2018-06-23,DK Wetland Well Shallow,0.5350250660023154
2018-06-23,GN Upland Well 1,0.7725018808048373
2018-06-23,GN Wetland Well Shallow,0.5391494119583333
2018-06-23,GR Wetland Well Shallow,0.3229073771666667
2018-06-23,ND Upland Well 1,0.8069039667312085
2018-06-23,ND Wetland Well Shallow,0.8330404302106486
2018-06-23,P-26 Deep Well,-0.6566221219263961
2018-06-23,QB Upland Well 1,0.6700615240442707
2018-06-23,QB Wetland Well Shallow,0.565105401752315
2018-06-23,TB Upland Well 1,0.48674608678661707
2018-06-23,TB Upland Well 2,0.6290125527287819
2018-06-23,TB Upland Well 3,0.7729541849817542
2018-06-23,TB Wetland Well Shallow,0.665047065211138
